text,label,sentiment
field material science engineering important scientific perspective well application field,metallurgy,0.4404
material utmost importance engineer applied field usage appropriate material crucial designing system,metallurgy,0.3612
result material science increasingly important part engineer education,metallurgy,0.2023
material physic use physic describe physical property material,metallurgy,0.0
synthesis physical science chemistry solid mechanic solid state physic material science,metallurgy,0.296
material physic considered subset condensed matter physic applies fundamental condensed matter concept complex multiphase medium including material technological interest,metallurgy,0.4939
current field material physicist work include electronic optical magnetic material novel material structure quantum phenomenon material nonequilibrium physic soft condensed matter physic,metallurgy,0.34
new experimental computational tool constantly improving material system modeled studied also field material physicist work,metallurgy,0.4215
field inherently interdisciplinary material scientist engineer must aware make use method physicist chemist engineer,metallurgy,0.0
conversely field life science archaeology inspire development new material process bioinspired paleoinspired approach,metallurgy,0.5719
thus remain close relationship field,metallurgy,0.0
main branch material science stem four main class material ceramic metal polymer composite,metallurgy,0.0
ceramic engineering polymer science engineering composite engineeringthere additionally broadly applicable material independent endeavor,metallurgy,0.0
material characterization spectroscopy microscopy diffraction computational material science material informatics selectionthere also relatively broad focus across material specific phenomenon technique,metallurgy,0.0
ashby michael hugh shercliff david cebon 2007,metallurgy,0.0
material engineering science processing design 1st ed,metallurgy,0.0
butterworth heinemann,metallurgy,0.0
isbn 978 7506 8391,metallurgy,0.0
askeland donald pradeep phul 2005,metallurgy,0.0
science engineering material 5th ed,metallurgy,0.0
isbn 978 534 55396,metallurgy,0.0
callister jr william 2000,metallurgy,0.0
material science engineering introduction 5th ed,metallurgy,0.0
isbn 978 471 32013,metallurgy,0.0
eberhart mark 2003,metallurgy,0.0
thing break understanding world way come apart,metallurgy,0.0
isbn 978 4000 4760,metallurgy,0.0
gaskell david 1995,metallurgy,0.0
introduction thermodynamics material 4th ed,metallurgy,0.0
taylor francis publishing,metallurgy,0.0
isbn 978 56032 992,metallurgy,0.0
gonz lez vi mancini,metallurgy,0.0
introduction material science,metallurgy,0.0
princeton university press,metallurgy,0.0
isbn 978 691 07097,metallurgy,0.0
gordon james edward 1984,metallurgy,0.0
new science strong material fall floor eissue ed,metallurgy,0.5106
princeton university press,metallurgy,0.0
isbn 978 691 02380,metallurgy,0.0
composite material engineering science,metallurgy,0.0
boca raton crc press,metallurgy,0.0
isbn 978 8493 0621,metallurgy,0.0
reynolds gagg 2003,metallurgy,0.0
forensic material engineering case study,metallurgy,0.0
boca raton crc press,metallurgy,0.0
mechanical property ceramic,metallurgy,0.0
new york wiley interscience john wiley son,metallurgy,0.0
isbn 978 471 13316,metallurgy,0.0
chamber dictionary material science technology,metallurgy,0.0
isbn 978 550 13249,metallurgy,0.0
role material science evolution microelectronics,metallurgy,0.0
bibcode 2015mrsbu 40 1079m,metallurgy,0.0
timeline material science mineral metal material society tm accessed march 2007 burn glazer 1990,metallurgy,0.0
space group scientist engineer 2nd ed,metallurgy,0.0
boston academic press inc isbn 978 12 145761,metallurgy,0.0
element ray diffraction 2nd ed,metallurgy,0.0
reading massachusetts addison wesley publishing company,metallurgy,0.0
isbn 978 534 55396,metallurgy,0.0
giacovazzo monaco hl viterbo scordari gilli zanotti catti 1992,metallurgy,0.0
fundamental crystallography,metallurgy,0.0
oxford oxford university press,metallurgy,0.0
isbn 978 19 855578,metallurgy,0.0
hannink swain,metallurgy,0.0
transformation toughening ceramic,metallurgy,0.2263
boca raton crc press,metallurgy,0.0
isbn 978 8493 6594,metallurgy,0.0
lovesey 1984,metallurgy,0.0
theory neutron scattering condensed matter volume neutron scattering,metallurgy,0.0258
oxford clarendon press,metallurgy,0.0
isbn 978 19 852015,metallurgy,0.0
lovesey 1984,metallurgy,0.0
theory neutron scattering condensed matter volume condensed matter,metallurgy,0.0516
oxford clarendon press,metallurgy,0.0
isbn 978 19 852017,metallurgy,0.0
keeffe hyde,metallurgy,0.0
crystal structure,metallurgy,0.0
pattern symmetry,metallurgy,0.0
zeitschrift kristallographie,metallurgy,0.0
